downtime_id,machine_id,machine_name,plant,shift,downtime_start,duration_minutes,reason_code,is_planned,cost_of_downtime_usd,reported_by,work_order_id
DT-003159,MCH-005,Paint Booth Alpha,Flint Plant,Morning,2026-02-04 08:53:34,60,Electrical Fault,False,1112.1,exec.admin@michiganauto.com,WO-18918
DT-003160,MCH-013,Stamping Press 1,Lansing Plant,Morning,2026-05-21 23:16:34,60,Mechanical Failure,False,1477.18,kwhite@michiganauto.com,WO-49401
DT-003161,MCH-020,Quality Gate 1,Lansing Plant,Night,2025-12-30 22:22:34,5,Material Shortage,True,3038.66,finance@michiganauto.com,
DT-003162,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2025-10-18 01:49:34,15,Tooling Change,False,721.87,analyst2@michiganauto.com,WO-17147
DT-003163,MCH-018,Conveyor Belt 2,Flint Plant,Afternoon,2025-09-09 14:21:34,5,Scheduled Maintenance,True,4212.76,analyst1@michiganauto.com,WO-35499
DT-003164,MCH-007,Assembly Line 1,Lansing Plant,Afternoon,2025-06-05 18:13:34,120,Material Shortage,True,2498.19,ds.lead@michiganauto.com,WO-82354
DT-003165,MCH-009,Assembly Line 3,Lansing Plant,Morning,2026-04-18 02:52:34,60,Material Shortage,False,1019.55,ops.lead@michiganauto.com,
DT-003166,MCH-014,Stamping Press 2,Detroit Plant,Afternoon,2026-05-13 12:16:34,30,Unknown,False,2456.75,exec.admin@michiganauto.com,WO-53713
DT-003167,MCH-008,Assembly Line 2,Flint Plant,Morning,2025-06-30 03:29:34,5,Quality Hold,True,2380.49,analyst2@michiganauto.com,WO-43184
DT-003168,MCH-005,Paint Booth Alpha,Flint Plant,Afternoon,2025-09-20 10:48:34,120,Setup & Changeover,False,3843.08,maint.mgr@michiganauto.com,WO-89842
DT-003169,MCH-005,Paint Booth Alpha,Lansing Plant,Afternoon,2025-08-20 08:18:34,15,Setup & Changeover,False,2245.55,hse.mgr@michiganauto.com,WO-89530
DT-003170,MCH-014,Stamping Press 2,Lansing Plant,Morning,2025-09-06 04:29:34,30,Mechanical Failure,False,4626.78,analyst1@michiganauto.com,WO-55992
DT-003171,MCH-016,Robotic Arm B,Detroit Plant,Afternoon,2026-03-03 05:56:34,15,Electrical Fault,False,4265.73,kwhite@michiganauto.com,
DT-003172,MCH-012,CNC Mill 3,Flint Plant,Afternoon,2025-08-01 11:57:34,60,Quality Hold,True,4795.21,maint.mgr@michiganauto.com,WO-58746
DT-003173,MCH-001,Press Line A,Detroit Plant,Morning,2025-06-04 02:10:34,240,Tooling Change,False,3702.26,exec.admin@michiganauto.com,WO-46391
DT-003174,MCH-019,Inspection Station,Flint Plant,Afternoon,2026-02-10 00:17:34,120,Scheduled Maintenance,False,300.62,kwhite@michiganauto.com,
DT-003175,MCH-001,Press Line A,Flint Plant,Night,2026-03-21 02:55:34,480,Tooling Change,True,3217.83,ds.lead@michiganauto.com,WO-31908
DT-003176,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2025-10-14 07:38:34,15,Mechanical Failure,False,3065.05,analyst1@michiganauto.com,
DT-003177,MCH-004,Welding Station 2,Lansing Plant,Morning,2025-08-26 17:33:34,30,Electrical Fault,False,3414.92,hse.mgr@michiganauto.com,
DT-003178,MCH-013,Stamping Press 1,Detroit Plant,Morning,2025-07-13 20:51:34,30,Operator Break,False,4615.18,kwhite@michiganauto.com,
DT-003179,MCH-012,CNC Mill 3,Flint Plant,Night,2025-12-09 05:23:34,15,Power Outage,False,3591.93,finance@michiganauto.com,WO-49905
DT-003180,MCH-019,Inspection Station,Detroit Plant,Morning,2026-02-08 22:49:34,5,Mechanical Failure,True,1227.42,ops.lead@michiganauto.com,
DT-003181,MCH-011,CNC Mill 2,Detroit Plant,Afternoon,2026-04-06 14:45:34,60,Electrical Fault,False,4561.39,hse.mgr@michiganauto.com,WO-91563
DT-003182,MCH-012,CNC Mill 3,Flint Plant,Morning,2025-12-14 05:23:34,120,Unknown,False,678.91,hse.mgr@michiganauto.com,
DT-003183,MCH-010,CNC Mill 1,Flint Plant,Morning,2026-01-05 00:39:34,30,Operator Break,True,1789.28,ops.lead@michiganauto.com,
DT-003184,MCH-009,Assembly Line 3,Lansing Plant,Afternoon,2025-06-02 10:22:34,60,Electrical Fault,False,2616.94,ops.lead@michiganauto.com,WO-35165
DT-003185,MCH-007,Assembly Line 1,Lansing Plant,Night,2025-06-09 07:44:34,240,Quality Hold,False,4012.34,analyst2@michiganauto.com,
DT-003186,MCH-019,Inspection Station,Detroit Plant,Morning,2025-12-14 20:19:34,15,Scheduled Maintenance,True,3965.78,analyst1@michiganauto.com,
DT-003187,MCH-010,CNC Mill 1,Flint Plant,Morning,2025-12-10 02:48:34,30,Scheduled Maintenance,False,3868.02,ds.lead@michiganauto.com,
DT-003188,MCH-008,Assembly Line 2,Flint Plant,Afternoon,2025-10-06 14:56:34,5,Unknown,False,1361.13,exec.admin@michiganauto.com,WO-34779
DT-003189,MCH-019,Inspection Station,Flint Plant,Morning,2025-05-31 04:41:34,15,Material Shortage,True,841.86,ds.lead@michiganauto.com,WO-16858
DT-003190,MCH-011,CNC Mill 2,Flint Plant,Night,2025-09-19 14:42:34,30,Quality Hold,False,3820.91,exec.admin@michiganauto.com,WO-54438
DT-003191,MCH-019,Inspection Station,Lansing Plant,Night,2025-09-23 05:29:34,15,Unknown,False,171.81,exec.admin@michiganauto.com,WO-42237
DT-003192,MCH-009,Assembly Line 3,Lansing Plant,Afternoon,2025-07-06 00:58:34,30,Mechanical Failure,True,3808.78,ops.lead@michiganauto.com,
DT-003193,MCH-004,Welding Station 2,Flint Plant,Afternoon,2026-02-09 02:45:34,120,Setup & Changeover,False,1637.56,analyst2@michiganauto.com,WO-62117
DT-003194,MCH-004,Welding Station 2,Lansing Plant,Morning,2025-08-19 11:02:34,15,Unknown,True,3431.29,analyst2@michiganauto.com,WO-42901
DT-003195,MCH-019,Inspection Station,Flint Plant,Morning,2025-11-23 01:32:34,120,Electrical Fault,True,1779.51,analyst1@michiganauto.com,WO-55602
DT-003196,MCH-020,Quality Gate 1,Detroit Plant,Morning,2025-12-25 15:31:34,30,Electrical Fault,False,1505.36,hse.mgr@michiganauto.com,
DT-003197,MCH-011,CNC Mill 2,Flint Plant,Night,2026-01-22 05:38:34,5,Power Outage,True,3636.81,analyst2@michiganauto.com,
DT-003198,MCH-004,Welding Station 2,Detroit Plant,Night,2025-06-22 03:21:34,5,Power Outage,False,2869.64,analyst2@michiganauto.com,
DT-003199,MCH-001,Press Line A,Flint Plant,Night,2025-12-15 01:14:34,15,Tooling Change,False,4568.0,finance@michiganauto.com,WO-78189
DT-003200,MCH-018,Conveyor Belt 2,Flint Plant,Night,2025-10-30 14:56:34,5,Operator Break,True,1098.54,finance@michiganauto.com,WO-66050
DT-003201,MCH-003,Welding Station 1,Detroit Plant,Afternoon,2026-03-20 04:50:34,30,Mechanical Failure,True,124.12,hse.mgr@michiganauto.com,
DT-003202,MCH-011,CNC Mill 2,Lansing Plant,Afternoon,2025-10-12 01:00:34,15,Unknown,False,2576.15,maint.mgr@michiganauto.com,WO-19613
DT-003203,MCH-001,Press Line A,Lansing Plant,Afternoon,2026-01-07 05:42:34,5,Mechanical Failure,False,2203.24,hse.mgr@michiganauto.com,WO-12545
DT-003204,MCH-006,Paint Booth Beta,Flint Plant,Morning,2025-10-30 11:13:34,15,Scheduled Maintenance,False,4182.73,ds.lead@michiganauto.com,WO-32853
DT-003205,MCH-001,Press Line A,Detroit Plant,Afternoon,2026-04-23 02:43:34,30,Setup & Changeover,False,160.04,analyst2@michiganauto.com,
DT-003206,MCH-012,CNC Mill 3,Lansing Plant,Afternoon,2026-05-05 12:56:34,15,Operator Break,True,2376.72,analyst1@michiganauto.com,
DT-003207,MCH-019,Inspection Station,Detroit Plant,Morning,2025-06-04 04:32:34,5,Setup & Changeover,False,2102.33,hse.mgr@michiganauto.com,WO-72412
DT-003208,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2025-07-08 13:44:34,15,Setup & Changeover,False,914.38,hse.mgr@michiganauto.com,
DT-003209,MCH-016,Robotic Arm B,Detroit Plant,Night,2026-01-25 07:48:34,60,Operator Break,False,1089.39,maint.mgr@michiganauto.com,
DT-003210,MCH-005,Paint Booth Alpha,Detroit Plant,Morning,2025-10-23 03:08:34,60,Electrical Fault,True,2062.99,kwhite@michiganauto.com,
DT-003211,MCH-016,Robotic Arm B,Detroit Plant,Afternoon,2026-02-11 04:10:34,240,Mechanical Failure,False,2961.33,exec.admin@michiganauto.com,WO-15428
DT-003212,MCH-014,Stamping Press 2,Flint Plant,Night,2025-12-05 13:24:34,30,Operator Break,True,249.72,maint.mgr@michiganauto.com,WO-93637
DT-003213,MCH-005,Paint Booth Alpha,Lansing Plant,Night,2025-12-07 00:45:34,15,Scheduled Maintenance,False,2740.18,ops.lead@michiganauto.com,
DT-003214,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2026-03-22 13:04:34,240,Electrical Fault,False,3571.2,analyst2@michiganauto.com,WO-78961
DT-003215,MCH-003,Welding Station 1,Flint Plant,Afternoon,2025-06-15 18:28:34,5,Material Shortage,False,3255.21,exec.admin@michiganauto.com,
DT-003216,MCH-005,Paint Booth Alpha,Detroit Plant,Night,2025-08-20 22:07:34,15,Scheduled Maintenance,True,1956.31,analyst1@michiganauto.com,WO-23058
DT-003217,MCH-006,Paint Booth Beta,Flint Plant,Night,2026-03-11 21:23:34,60,Electrical Fault,False,4513.96,maint.mgr@michiganauto.com,WO-72821
DT-003218,MCH-006,Paint Booth Beta,Detroit Plant,Night,2025-05-26 15:13:34,120,Setup & Changeover,False,1803.65,analyst1@michiganauto.com,WO-82775
DT-003219,MCH-004,Welding Station 2,Flint Plant,Afternoon,2025-08-29 20:34:34,240,Setup & Changeover,False,4625.05,analyst2@michiganauto.com,WO-43952
DT-003220,MCH-019,Inspection Station,Flint Plant,Afternoon,2026-02-04 07:50:34,15,Setup & Changeover,False,1207.03,kwhite@michiganauto.com,
DT-003221,MCH-017,Conveyor Belt 1,Detroit Plant,Night,2025-09-02 09:41:34,240,Quality Hold,False,2537.59,analyst2@michiganauto.com,WO-19349
DT-003222,MCH-019,Inspection Station,Detroit Plant,Afternoon,2025-11-21 00:09:34,240,Operator Break,False,2966.05,exec.admin@michiganauto.com,
DT-003223,MCH-007,Assembly Line 1,Flint Plant,Afternoon,2026-03-06 03:52:34,60,Setup & Changeover,False,4374.92,ops.lead@michiganauto.com,WO-61511
DT-003224,MCH-006,Paint Booth Beta,Detroit Plant,Morning,2025-09-22 09:16:34,15,Scheduled Maintenance,False,3203.13,hse.mgr@michiganauto.com,WO-49003
DT-003225,MCH-012,CNC Mill 3,Detroit Plant,Morning,2025-12-03 00:44:34,240,Scheduled Maintenance,False,4323.0,ops.lead@michiganauto.com,WO-91305
DT-003226,MCH-009,Assembly Line 3,Detroit Plant,Afternoon,2026-05-11 09:56:34,60,Setup & Changeover,False,4761.45,exec.admin@michiganauto.com,
DT-003227,MCH-008,Assembly Line 2,Detroit Plant,Afternoon,2025-12-08 08:12:34,15,Material Shortage,False,4442.59,ds.lead@michiganauto.com,
DT-003228,MCH-001,Press Line A,Lansing Plant,Night,2025-08-27 23:36:34,15,Operator Break,True,382.28,finance@michiganauto.com,
DT-003229,MCH-011,CNC Mill 2,Detroit Plant,Afternoon,2025-07-31 22:45:34,15,Unknown,False,4657.98,finance@michiganauto.com,WO-56885
DT-003230,MCH-012,CNC Mill 3,Detroit Plant,Afternoon,2026-05-19 14:17:34,60,Quality Hold,False,2939.28,kwhite@michiganauto.com,
DT-003231,MCH-015,Robotic Arm A,Lansing Plant,Afternoon,2025-10-28 07:50:34,15,Tooling Change,False,4374.47,maint.mgr@michiganauto.com,WO-93116
DT-003232,MCH-020,Quality Gate 1,Detroit Plant,Night,2026-05-18 18:36:34,5,Electrical Fault,False,4325.28,finance@michiganauto.com,WO-70341
DT-003233,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2026-03-24 01:22:34,240,Electrical Fault,False,2936.95,exec.admin@michiganauto.com,WO-21835
DT-003234,MCH-003,Welding Station 1,Lansing Plant,Afternoon,2025-05-29 13:14:34,15,Tooling Change,False,2044.21,kwhite@michiganauto.com,
DT-003235,MCH-001,Press Line A,Lansing Plant,Morning,2025-10-28 04:02:34,5,Electrical Fault,True,3222.38,hse.mgr@michiganauto.com,
DT-003236,MCH-006,Paint Booth Beta,Flint Plant,Night,2025-11-25 10:46:34,5,Scheduled Maintenance,False,581.72,finance@michiganauto.com,
DT-003237,MCH-003,Welding Station 1,Detroit Plant,Afternoon,2026-02-19 02:38:34,5,Setup & Changeover,False,405.98,ds.lead@michiganauto.com,
DT-003238,MCH-008,Assembly Line 2,Flint Plant,Morning,2025-11-29 11:54:34,60,Unknown,False,4181.14,ds.lead@michiganauto.com,WO-67498
DT-003239,MCH-019,Inspection Station,Flint Plant,Night,2025-10-31 16:14:34,60,Operator Break,False,1589.78,hse.mgr@michiganauto.com,
DT-003240,MCH-015,Robotic Arm A,Detroit Plant,Night,2026-05-19 01:53:34,15,Tooling Change,False,160.22,ds.lead@michiganauto.com,WO-23082
DT-003241,MCH-010,CNC Mill 1,Lansing Plant,Morning,2025-06-03 05:42:34,120,Setup & Changeover,True,4598.43,analyst2@michiganauto.com,WO-97594
DT-003242,MCH-006,Paint Booth Beta,Lansing Plant,Night,2025-08-23 00:02:34,5,Unknown,True,4745.43,hse.mgr@michiganauto.com,
DT-003243,MCH-010,CNC Mill 1,Flint Plant,Morning,2025-12-02 20:59:34,5,Unknown,True,2212.35,maint.mgr@michiganauto.com,
DT-003244,MCH-017,Conveyor Belt 1,Flint Plant,Morning,2025-07-17 19:52:34,5,Scheduled Maintenance,True,1860.81,finance@michiganauto.com,WO-90469
DT-003245,MCH-003,Welding Station 1,Detroit Plant,Night,2025-11-27 20:56:34,15,Material Shortage,False,239.2,maint.mgr@michiganauto.com,WO-46565
DT-003246,MCH-002,Press Line B,Detroit Plant,Morning,2025-08-06 09:55:34,5,Electrical Fault,False,1184.53,finance@michiganauto.com,
DT-003247,MCH-018,Conveyor Belt 2,Flint Plant,Morning,2025-11-05 14:42:34,15,Setup & Changeover,False,3242.73,hse.mgr@michiganauto.com,WO-56324
DT-003248,MCH-017,Conveyor Belt 1,Detroit Plant,Morning,2025-08-24 23:17:34,480,Quality Hold,False,4943.1,maint.mgr@michiganauto.com,WO-83115
DT-003249,MCH-013,Stamping Press 1,Lansing Plant,Afternoon,2026-01-17 05:21:34,5,Quality Hold,False,1765.87,ops.lead@michiganauto.com,
DT-003250,MCH-012,CNC Mill 3,Detroit Plant,Afternoon,2026-01-22 05:34:34,15,Operator Break,True,1258.66,finance@michiganauto.com,WO-77835
DT-003251,MCH-019,Inspection Station,Flint Plant,Afternoon,2026-02-21 02:11:34,30,Setup & Changeover,False,815.46,exec.admin@michiganauto.com,WO-33058
DT-003252,MCH-010,CNC Mill 1,Lansing Plant,Night,2026-05-18 17:33:34,15,Setup & Changeover,False,666.44,kwhite@michiganauto.com,WO-49977
DT-003253,MCH-016,Robotic Arm B,Detroit Plant,Morning,2025-10-07 10:14:34,5,Mechanical Failure,True,1153.98,hse.mgr@michiganauto.com,WO-29767
DT-003254,MCH-008,Assembly Line 2,Lansing Plant,Afternoon,2025-10-26 23:48:34,120,Power Outage,True,1921.82,exec.admin@michiganauto.com,
DT-003255,MCH-003,Welding Station 1,Detroit Plant,Night,2025-06-16 05:17:34,5,Electrical Fault,False,1616.13,kwhite@michiganauto.com,
DT-003256,MCH-005,Paint Booth Alpha,Detroit Plant,Morning,2026-02-17 14:18:34,15,Unknown,False,2616.23,analyst2@michiganauto.com,
DT-003257,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2026-02-22 05:47:34,30,Power Outage,True,841.15,kwhite@michiganauto.com,WO-69846
DT-003258,MCH-017,Conveyor Belt 1,Lansing Plant,Night,2025-08-19 15:15:34,240,Scheduled Maintenance,False,746.29,ds.lead@michiganauto.com,WO-56923
DT-003259,MCH-009,Assembly Line 3,Detroit Plant,Morning,2026-01-27 21:15:34,15,Power Outage,False,1108.28,hse.mgr@michiganauto.com,
DT-003260,MCH-017,Conveyor Belt 1,Detroit Plant,Morning,2026-01-01 11:12:34,5,Quality Hold,False,497.04,analyst1@michiganauto.com,
DT-003261,MCH-008,Assembly Line 2,Lansing Plant,Afternoon,2026-01-17 15:41:34,15,Power Outage,False,1466.16,finance@michiganauto.com,
DT-003262,MCH-016,Robotic Arm B,Detroit Plant,Afternoon,2026-05-22 11:20:34,60,Mechanical Failure,False,309.44,ops.lead@michiganauto.com,WO-98355
DT-003263,MCH-014,Stamping Press 2,Detroit Plant,Afternoon,2025-08-16 21:08:34,30,Operator Break,False,4051.58,kwhite@michiganauto.com,
DT-003264,MCH-013,Stamping Press 1,Lansing Plant,Night,2026-01-18 09:14:34,15,Electrical Fault,True,2863.32,finance@michiganauto.com,WO-89169
DT-003265,MCH-002,Press Line B,Flint Plant,Afternoon,2025-06-20 05:51:34,15,Operator Break,True,2038.75,hse.mgr@michiganauto.com,WO-31764
DT-003266,MCH-020,Quality Gate 1,Lansing Plant,Morning,2025-07-12 18:30:34,5,Quality Hold,False,4425.07,hse.mgr@michiganauto.com,WO-84538
DT-003267,MCH-013,Stamping Press 1,Detroit Plant,Afternoon,2026-03-10 18:16:34,5,Electrical Fault,False,750.57,ds.lead@michiganauto.com,WO-82953
DT-003268,MCH-014,Stamping Press 2,Flint Plant,Night,2026-04-03 01:30:34,60,Setup & Changeover,False,866.16,analyst2@michiganauto.com,WO-92150
DT-003269,MCH-010,CNC Mill 1,Lansing Plant,Night,2025-06-25 00:51:34,30,Setup & Changeover,False,2603.02,hse.mgr@michiganauto.com,WO-48963
DT-003270,MCH-003,Welding Station 1,Detroit Plant,Night,2025-10-16 18:20:34,5,Setup & Changeover,True,990.24,maint.mgr@michiganauto.com,WO-69005
DT-003271,MCH-012,CNC Mill 3,Detroit Plant,Afternoon,2026-03-03 17:03:34,15,Setup & Changeover,False,2781.68,hse.mgr@michiganauto.com,WO-92080
DT-003272,MCH-010,CNC Mill 1,Lansing Plant,Night,2026-03-11 06:27:34,15,Electrical Fault,False,3633.25,exec.admin@michiganauto.com,WO-63201
DT-003273,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2025-09-08 00:49:34,5,Operator Break,False,1584.53,maint.mgr@michiganauto.com,WO-26506
DT-003274,MCH-003,Welding Station 1,Lansing Plant,Night,2025-06-12 22:37:34,60,Power Outage,False,4692.0,exec.admin@michiganauto.com,WO-71249
DT-003275,MCH-016,Robotic Arm B,Detroit Plant,Afternoon,2026-01-07 03:40:34,5,Mechanical Failure,False,4523.45,hse.mgr@michiganauto.com,WO-38406
DT-003276,MCH-020,Quality Gate 1,Lansing Plant,Afternoon,2026-05-17 10:43:34,60,Power Outage,True,3950.74,ds.lead@michiganauto.com,WO-20384
DT-003277,MCH-003,Welding Station 1,Detroit Plant,Afternoon,2026-03-28 05:12:34,15,Quality Hold,False,4306.55,kwhite@michiganauto.com,WO-72217
DT-003278,MCH-010,CNC Mill 1,Flint Plant,Morning,2025-12-04 07:16:34,30,Scheduled Maintenance,False,2725.27,analyst1@michiganauto.com,
DT-003279,MCH-018,Conveyor Belt 2,Lansing Plant,Night,2026-05-04 02:45:34,30,Mechanical Failure,False,3982.99,finance@michiganauto.com,WO-21942
DT-003280,MCH-004,Welding Station 2,Detroit Plant,Night,2025-07-19 12:01:34,30,Quality Hold,False,4824.83,kwhite@michiganauto.com,
DT-003281,MCH-016,Robotic Arm B,Detroit Plant,Morning,2026-04-25 14:23:34,60,Unknown,False,1674.07,maint.mgr@michiganauto.com,WO-91896
DT-003282,MCH-015,Robotic Arm A,Lansing Plant,Afternoon,2025-09-24 19:30:34,5,Unknown,False,863.78,analyst1@michiganauto.com,WO-75135
DT-003283,MCH-008,Assembly Line 2,Flint Plant,Morning,2025-05-25 06:12:34,30,Unknown,False,2707.72,finance@michiganauto.com,
DT-003284,MCH-004,Welding Station 2,Flint Plant,Night,2026-01-03 12:27:34,5,Unknown,True,3494.02,analyst1@michiganauto.com,
DT-003285,MCH-010,CNC Mill 1,Lansing Plant,Morning,2025-08-31 02:27:34,120,Quality Hold,True,3459.11,maint.mgr@michiganauto.com,WO-26742
DT-003286,MCH-006,Paint Booth Beta,Lansing Plant,Afternoon,2026-04-04 11:05:34,15,Power Outage,True,4130.92,maint.mgr@michiganauto.com,
DT-003287,MCH-013,Stamping Press 1,Lansing Plant,Night,2026-02-20 16:33:34,480,Setup & Changeover,False,3534.69,maint.mgr@michiganauto.com,WO-53380
DT-003288,MCH-007,Assembly Line 1,Detroit Plant,Night,2025-06-17 19:56:34,5,Operator Break,False,1314.59,ds.lead@michiganauto.com,
DT-003289,MCH-005,Paint Booth Alpha,Lansing Plant,Afternoon,2025-09-23 07:20:34,15,Tooling Change,False,2316.39,maint.mgr@michiganauto.com,
DT-003290,MCH-017,Conveyor Belt 1,Flint Plant,Night,2025-07-07 07:14:34,15,Quality Hold,False,1392.97,exec.admin@michiganauto.com,
DT-003291,MCH-013,Stamping Press 1,Detroit Plant,Night,2025-11-16 14:04:34,30,Material Shortage,True,4943.31,analyst1@michiganauto.com,WO-38375
DT-003292,MCH-019,Inspection Station,Lansing Plant,Morning,2025-08-30 04:54:34,5,Scheduled Maintenance,False,4178.22,hse.mgr@michiganauto.com,WO-30954
DT-003293,MCH-020,Quality Gate 1,Flint Plant,Morning,2026-04-14 10:44:34,60,Setup & Changeover,False,4502.5,maint.mgr@michiganauto.com,
DT-003294,MCH-014,Stamping Press 2,Lansing Plant,Morning,2025-10-11 00:50:34,5,Setup & Changeover,True,1469.21,finance@michiganauto.com,
DT-003295,MCH-002,Press Line B,Detroit Plant,Morning,2026-04-30 08:42:34,30,Scheduled Maintenance,True,2034.58,maint.mgr@michiganauto.com,WO-21292
DT-003296,MCH-019,Inspection Station,Flint Plant,Morning,2025-07-05 14:34:34,60,Scheduled Maintenance,True,1897.19,finance@michiganauto.com,WO-75101
DT-003297,MCH-017,Conveyor Belt 1,Detroit Plant,Morning,2025-07-06 22:03:34,30,Power Outage,True,4453.39,hse.mgr@michiganauto.com,
DT-003298,MCH-008,Assembly Line 2,Lansing Plant,Morning,2026-04-17 16:28:34,60,Quality Hold,False,2624.0,finance@michiganauto.com,WO-97973
DT-003299,MCH-020,Quality Gate 1,Lansing Plant,Morning,2026-05-18 10:17:34,5,Mechanical Failure,False,2185.57,hse.mgr@michiganauto.com,
DT-003300,MCH-011,CNC Mill 2,Flint Plant,Night,2026-04-08 20:47:34,60,Unknown,False,1160.17,maint.mgr@michiganauto.com,
DT-003301,MCH-001,Press Line A,Lansing Plant,Morning,2025-10-29 15:30:34,15,Material Shortage,True,2625.95,hse.mgr@michiganauto.com,
DT-003302,MCH-005,Paint Booth Alpha,Flint Plant,Morning,2025-12-03 00:24:34,5,Mechanical Failure,False,3882.28,analyst1@michiganauto.com,
DT-003303,MCH-014,Stamping Press 2,Lansing Plant,Night,2026-03-31 05:19:34,30,Mechanical Failure,False,3307.54,ds.lead@michiganauto.com,
DT-003304,MCH-001,Press Line A,Detroit Plant,Afternoon,2025-10-08 12:12:34,15,Setup & Changeover,False,2198.17,ds.lead@michiganauto.com,
DT-003305,MCH-012,CNC Mill 3,Lansing Plant,Morning,2025-09-17 03:07:34,30,Unknown,False,2943.29,analyst1@michiganauto.com,
DT-003306,MCH-016,Robotic Arm B,Lansing Plant,Night,2026-04-30 09:23:34,60,Electrical Fault,True,4757.36,kwhite@michiganauto.com,WO-99612
DT-003307,MCH-009,Assembly Line 3,Detroit Plant,Morning,2025-06-04 20:34:34,240,Setup & Changeover,False,4100.81,maint.mgr@michiganauto.com,WO-10411
DT-003308,MCH-006,Paint Booth Beta,Detroit Plant,Morning,2026-03-25 20:34:34,60,Quality Hold,True,4073.65,analyst1@michiganauto.com,WO-67881
DT-003309,MCH-003,Welding Station 1,Lansing Plant,Morning,2026-04-23 15:31:34,5,Unknown,False,3231.35,exec.admin@michiganauto.com,WO-96813
