refresh_id,dataset_id,dataset_name,workspace_id,workspace_name,refresh_type,triggered_by,start_datetime,end_datetime,duration_minutes,status,rows_processed,error_code,error_message,refresh_mode
REF-00902,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-10 23:33:34,2026-04-10 23:36:34,3,Failed,0,AUTH_FAIL,Authentication failed for data source,Incremental
REF-00903,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,OnDemand,User,2026-04-10 01:33:34,2026-04-10 02:08:34,35,Success,1606269,,,Full
REF-00904,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-09 02:33:34,2026-04-09 03:09:34,36,Success,1241035,,,Incremental
REF-00905,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-08 01:33:34,2026-04-08 01:41:34,8,Success,666565,,,Incremental
REF-00906,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-07 00:33:34,2026-04-07 01:04:34,31,Success,1798753,,,Incremental
REF-00907,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-06 01:33:34,2026-04-06 02:23:34,50,Success,30302,,,Incremental
REF-00908,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-05 02:33:34,2026-04-05 03:19:34,46,Success,1588371,,,Incremental
REF-00909,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-04 02:33:34,2026-04-04 03:12:34,39,Success,1657014,,,Incremental
REF-00910,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Manual,Schedule,2026-04-03 02:33:34,2026-04-03 03:27:34,54,Success,1274588,,,Incremental
REF-00911,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-02 01:33:34,2026-04-02 02:01:34,28,Success,143607,,,Full
REF-00912,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-31 23:33:34,2026-04-01 00:16:34,43,Success,1886413,,,Incremental
REF-00913,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-31 00:33:34,2026-03-31 01:14:34,41,Warning,0,TIMEOUT,Capacity limit exceeded,Full
REF-00914,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-30 01:33:34,2026-03-30 02:09:34,36,Success,156757,,,Full
REF-00915,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-29 01:33:34,2026-03-29 02:02:34,29,Success,830207,,,Incremental
REF-00916,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Manual,Schedule,2026-03-28 00:33:34,2026-03-28 01:00:34,27,Success,1904960,,,Full
REF-00917,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-26 23:33:34,2026-03-27 00:18:34,45,Success,1005685,,,Incremental
REF-00918,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-26 00:33:34,2026-03-26 01:19:34,46,Success,972501,,,Full
REF-00919,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-25 02:33:34,2026-03-25 03:14:34,41,Success,1703588,,,Incremental
REF-00920,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-24 01:33:34,2026-03-24 02:12:34,39,Success,91966,,,Incremental
REF-00921,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-23 00:33:34,2026-03-23 01:21:34,48,Success,1671671,,,Incremental
REF-00922,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-22 01:33:34,2026-03-22 01:47:34,14,Success,1897362,,,Incremental
REF-00923,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-21 02:33:34,2026-03-21 02:42:34,9,Success,835336,,,Incremental
REF-00924,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,User,2026-03-20 03:33:34,2026-03-20 04:16:34,43,Success,1137717,,,Incremental
REF-00925,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,API,2026-03-19 04:33:34,2026-03-19 05:02:34,29,Success,1607737,,,Full
REF-00926,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-18 06:33:34,2026-03-18 07:25:34,52,Success,693699,,,Full
REF-00927,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-17 08:33:34,2026-03-17 08:40:34,7,Success,1349800,,,Incremental
REF-00928,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-16 07:33:34,2026-03-16 08:01:34,28,Success,89219,,,Incremental
REF-00929,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-15 07:33:34,2026-03-15 08:05:34,32,Success,1026613,,,Incremental
REF-00930,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-14 06:33:34,2026-03-14 06:35:34,2,Failed,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00931,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-13 05:33:34,2026-03-13 06:18:34,45,Success,1611362,,,Incremental
REF-00932,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-12 06:33:34,2026-03-12 06:38:34,5,Success,1882101,,,Incremental
REF-00933,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Manual,Schedule,2026-03-11 04:33:34,2026-03-11 05:21:34,48,Success,1394205,,,Incremental
REF-00934,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-10 06:33:34,2026-03-10 06:39:34,6,Success,1629860,,,Full
REF-00935,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-09 07:33:34,2026-03-09 07:37:34,4,Success,894332,,,Incremental
REF-00936,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-08 09:33:34,2026-03-08 09:42:34,9,Success,1681271,,,Incremental
REF-00937,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-07 11:33:34,2026-03-07 11:42:34,9,Success,1720488,,,Full
REF-00938,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-06 12:33:34,2026-03-06 13:01:34,28,Success,1979064,,,Full
REF-00939,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-05 12:33:34,2026-03-05 13:01:34,28,Success,1381522,,,Incremental
REF-00940,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-04 14:33:34,2026-03-04 14:53:34,20,Success,1373033,,,Incremental
REF-00941,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-03-03 13:33:34,2026-03-03 14:14:34,41,Success,1057686,,,Incremental
REF-00942,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-02 11:33:34,2026-03-02 11:42:34,9,Success,1268012,,,Incremental
REF-00943,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Manual,Schedule,2026-03-01 12:33:34,2026-03-01 13:16:34,43,Success,1607434,,,Incremental
REF-00944,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-28 11:33:34,2026-02-28 12:14:34,41,Success,1922819,,,Incremental
REF-00945,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-27 12:33:34,2026-02-27 13:21:34,48,Success,37874,,,Incremental
REF-00946,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-26 12:33:34,2026-02-26 13:03:34,30,Success,1598059,,,Full
REF-00947,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-25 11:33:34,2026-02-25 11:45:34,12,Success,798000,,,Incremental
REF-00948,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Manual,Schedule,2026-05-25 16:33:34,2026-05-25 17:04:34,31,Success,1560331,,,Incremental
REF-00949,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-05-18 18:33:34,2026-05-18 19:02:34,29,Success,1369051,,,Full
REF-00950,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,User,2026-05-11 18:33:34,2026-05-11 18:49:34,16,Success,1141018,,,Incremental
REF-00951,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-05-04 19:33:34,2026-05-04 20:00:34,27,Success,1103605,,,Full
REF-00952,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,OnDemand,User,2026-04-27 18:33:34,2026-04-27 18:39:34,6,Success,1340363,,,Full
REF-00953,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-04-20 19:33:34,2026-04-20 20:26:34,53,Success,1964152,,,Incremental
REF-00954,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-04-13 18:33:34,2026-04-13 19:22:34,49,Success,424263,,,Full
REF-00955,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-04-06 18:33:34,2026-04-06 19:16:34,43,Success,432368,,,Full
REF-00956,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-03-30 18:33:34,2026-03-30 18:46:34,13,Success,997157,,,Incremental
REF-00957,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-03-23 19:33:34,2026-03-23 20:26:34,53,Success,1020828,,,Incremental
REF-00958,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-03-16 19:33:34,2026-03-16 19:45:34,12,Success,1169414,,,Incremental
REF-00959,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-03-09 18:33:34,2026-03-09 19:11:34,38,Success,1280927,,,Incremental
REF-00960,DS-020,Customer Quality,WS-013,Michigan Auto - Supply Chain,Scheduled,Schedule,2026-03-02 19:33:34,2026-03-02 19:48:34,15,Success,18767,,,Incremental
