transaction_id,period,cost_centre_id,cost_centre_name,gl_account_id,gl_account_name,plant,budget_amount_usd,actual_amount_usd,variance_amount_usd,variance_pct,posted_by,posted_date,approved_by,journal_reference,is_accrual,fiscal_year,fiscal_quarter
FAR-003624,2024-08,CC-2002,Tooling & Fixtures,GL-7001,Overhead Allocation,Lansing Plant,36603.65,53027.73,16424.08,44.87,analyst1@michiganauto.com,2025-09-02,maint.mgr@michiganauto.com,JNL-299067,False,2024,Q4
FAR-003625,2024-09,CC-1003,Paint Shop,GL-5002,Consumables,Lansing Plant,45146.89,54600.41,9453.52,20.94,finance@michiganauto.com,2025-09-06,ops.lead@michiganauto.com,JNL-725407,False,2024,Q3
FAR-003626,2024-09,CC-2003,HSE & Compliance,GL-5004,Energy,Flint Plant,132458.29,109358.99,-23099.3,-17.44,exec.admin@michiganauto.com,2026-04-29,maint.mgr@michiganauto.com,JNL-713191,False,2024,Q1
FAR-003627,2024-08,CC-1002,Welding Dept,GL-7001,Overhead Allocation,Flint Plant,238427.87,247798.12,9370.25,3.93,exec.admin@michiganauto.com,2025-09-28,ops.lead@michiganauto.com,JNL-549627,False,2024,Q4
FAR-003628,2024-11,CC-1003,Paint Shop,GL-5004,Energy,Detroit Plant,104543.81,128832.46,24288.65,23.23,analyst2@michiganauto.com,2026-01-22,ops.lead@michiganauto.com,JNL-940406,False,2024,Q1
FAR-003629,2024-07,CC-1001,Stamping Dept,GL-5003,Tooling,Flint Plant,152840.78,193523.8,40683.02,26.62,analyst2@michiganauto.com,2026-03-23,john.smith@michiganauto.com,JNL-927773,False,2024,Q2
FAR-003630,2024-04,CC-1001,Stamping Dept,GL-4003,Contractor Cost,Detroit Plant,124517.63,141083.98,16566.35,13.3,exec.admin@michiganauto.com,2026-02-28,john.smith@michiganauto.com,JNL-553788,False,2024,Q4
FAR-003631,2024-07,CC-3002,IT Operations,GL-4002,Indirect Labour,Lansing Plant,191788.13,132907.08,-58881.05,-30.7,finance@michiganauto.com,2025-09-19,ops.lead@michiganauto.com,JNL-280133,False,2024,Q3
FAR-003632,2024-03,CC-1001,Stamping Dept,GL-4002,Indirect Labour,Flint Plant,197654.17,139180.48,-58473.69,-29.58,analyst2@michiganauto.com,2026-03-05,ops.lead@michiganauto.com,JNL-605621,False,2024,Q1
FAR-003633,2024-03,CC-3001,Finance & Admin,GL-5001,Raw Materials,Lansing Plant,50684.11,40720.31,-9963.8,-19.66,finance@michiganauto.com,2025-08-07,ops.lead@michiganauto.com,JNL-835270,True,2024,Q4
FAR-003634,2024-11,CC-2002,Tooling & Fixtures,GL-4002,Indirect Labour,Detroit Plant,153709.63,152651.56,-1058.07,-0.69,finance@michiganauto.com,2026-02-08,maint.mgr@michiganauto.com,JNL-952072,False,2024,Q1
FAR-003635,2024-06,CC-1003,Paint Shop,GL-5002,Consumables,Lansing Plant,78686.27,98939.9,20253.63,25.74,finance@michiganauto.com,2025-09-07,maint.mgr@michiganauto.com,JNL-155940,False,2024,Q1
FAR-003636,2024-11,CC-1002,Welding Dept,GL-4003,Contractor Cost,Lansing Plant,77267.9,54543.36,-22724.54,-29.41,analyst2@michiganauto.com,2025-10-15,maint.mgr@michiganauto.com,JNL-466025,False,2024,Q1
FAR-003637,2024-08,CC-1005,Quality Control,GL-6002,External Repairs,Flint Plant,116837.38,147244.81,30407.43,26.03,analyst1@michiganauto.com,2025-08-06,maint.mgr@michiganauto.com,JNL-948106,False,2024,Q3
FAR-003638,2024-02,CC-2001,Maintenance Eng,GL-7001,Overhead Allocation,Flint Plant,78658.6,110902.42,32243.82,40.99,analyst2@michiganauto.com,2025-07-20,ds.lead@michiganauto.com,JNL-420075,False,2024,Q3
FAR-003639,2024-04,CC-3001,Finance & Admin,GL-4003,Contractor Cost,Detroit Plant,96858.87,130332.63,33473.76,34.56,finance@michiganauto.com,2025-11-03,ops.lead@michiganauto.com,JNL-445474,False,2024,Q2
FAR-003640,2024-04,CC-1004,Assembly Dept,GL-4001,Direct Labour,Flint Plant,70359.79,100892.63,30532.84,43.4,analyst2@michiganauto.com,2025-12-22,john.smith@michiganauto.com,JNL-838412,False,2024,Q3
FAR-003641,2024-07,CC-1004,Assembly Dept,GL-4001,Direct Labour,Lansing Plant,233102.44,332687.78,99585.34,42.72,analyst2@michiganauto.com,2026-01-31,john.smith@michiganauto.com,JNL-332312,False,2024,Q3
FAR-003642,2024-02,CC-1003,Paint Shop,GL-5003,Tooling,Flint Plant,244389.42,167623.18,-76766.24,-31.41,analyst2@michiganauto.com,2026-03-02,maint.mgr@michiganauto.com,JNL-822102,False,2024,Q2
FAR-003643,2024-02,CC-1001,Stamping Dept,GL-4003,Contractor Cost,Flint Plant,59815.05,77097.85,17282.8,28.89,analyst2@michiganauto.com,2025-06-14,ds.lead@michiganauto.com,JNL-581643,False,2024,Q4
FAR-003644,2024-11,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Detroit Plant,113358.47,157355.11,43996.64,38.81,analyst1@michiganauto.com,2025-07-12,ops.lead@michiganauto.com,JNL-229317,True,2024,Q2
FAR-003645,2024-04,CC-1004,Assembly Dept,GL-5004,Energy,Lansing Plant,174199.12,234783.43,60584.31,34.78,analyst2@michiganauto.com,2026-04-10,ops.lead@michiganauto.com,JNL-975767,True,2024,Q1
FAR-003646,2024-03,CC-1004,Assembly Dept,GL-4002,Indirect Labour,Lansing Plant,16146.03,24059.04,7913.01,49.01,analyst1@michiganauto.com,2025-10-30,john.smith@michiganauto.com,JNL-163481,False,2024,Q4
FAR-003647,2024-07,CC-1002,Welding Dept,GL-5002,Consumables,Flint Plant,139683.33,91872.43,-47810.9,-34.23,analyst1@michiganauto.com,2026-03-01,ds.lead@michiganauto.com,JNL-204794,True,2024,Q1
FAR-003648,2024-03,CC-1003,Paint Shop,GL-6001,Maintenance Parts,Flint Plant,238466.93,246603.1,8136.17,3.41,finance@michiganauto.com,2026-01-01,maint.mgr@michiganauto.com,JNL-993220,False,2024,Q2
FAR-003649,2024-02,CC-1005,Quality Control,GL-5004,Energy,Detroit Plant,61655.05,54957.68,-6697.37,-10.86,analyst1@michiganauto.com,2025-11-28,ops.lead@michiganauto.com,JNL-928700,False,2024,Q3
FAR-003650,2024-11,CC-3001,Finance & Admin,GL-4003,Contractor Cost,Flint Plant,156910.44,172138.39,15227.95,9.7,analyst2@michiganauto.com,2025-08-27,john.smith@michiganauto.com,JNL-999866,False,2024,Q2
FAR-003651,2024-09,CC-3001,Finance & Admin,GL-4002,Indirect Labour,Detroit Plant,229841.74,277512.47,47670.73,20.74,analyst2@michiganauto.com,2026-05-17,john.smith@michiganauto.com,JNL-952009,False,2024,Q2
FAR-003652,2024-02,CC-3001,Finance & Admin,GL-4002,Indirect Labour,Detroit Plant,156773.08,127188.81,-29584.27,-18.87,analyst2@michiganauto.com,2025-09-28,ops.lead@michiganauto.com,JNL-520062,False,2024,Q4
FAR-003653,2024-06,CC-3002,IT Operations,GL-4001,Direct Labour,Flint Plant,188483.3,168982.41,-19500.89,-10.35,finance@michiganauto.com,2025-11-09,john.smith@michiganauto.com,JNL-960856,False,2024,Q1
FAR-003654,2024-12,CC-2001,Maintenance Eng,GL-7001,Overhead Allocation,Flint Plant,176045.9,143788.43,-32257.47,-18.32,exec.admin@michiganauto.com,2025-10-06,john.smith@michiganauto.com,JNL-905150,False,2024,Q1
FAR-003655,2024-09,CC-2002,Tooling & Fixtures,GL-4002,Indirect Labour,Detroit Plant,197704.5,120555.83,-77148.67,-39.02,analyst1@michiganauto.com,2025-10-25,maint.mgr@michiganauto.com,JNL-645217,False,2024,Q1
FAR-003656,2024-05,CC-1005,Quality Control,GL-7001,Overhead Allocation,Detroit Plant,89966.87,95123.59,5156.72,5.73,analyst2@michiganauto.com,2025-07-21,maint.mgr@michiganauto.com,JNL-602585,False,2024,Q1
FAR-003657,2024-07,CC-1002,Welding Dept,GL-6001,Maintenance Parts,Detroit Plant,214788.55,225932.3,11143.75,5.19,analyst2@michiganauto.com,2026-03-12,ops.lead@michiganauto.com,JNL-897970,True,2024,Q3
FAR-003658,2024-05,CC-1001,Stamping Dept,GL-4002,Indirect Labour,Flint Plant,96049.03,79772.88,-16276.15,-16.95,exec.admin@michiganauto.com,2026-03-26,maint.mgr@michiganauto.com,JNL-600659,False,2024,Q1
FAR-003659,2024-04,CC-2003,HSE & Compliance,GL-7001,Overhead Allocation,Detroit Plant,48658.41,50974.38,2315.97,4.76,finance@michiganauto.com,2026-02-05,ds.lead@michiganauto.com,JNL-290318,False,2024,Q3
FAR-003660,2024-12,CC-1005,Quality Control,GL-5001,Raw Materials,Flint Plant,209152.62,221455.31,12302.69,5.88,analyst1@michiganauto.com,2025-06-27,maint.mgr@michiganauto.com,JNL-495290,False,2024,Q3
FAR-003661,2024-04,CC-3002,IT Operations,GL-5004,Energy,Flint Plant,210942.39,310595.99,99653.6,47.24,analyst2@michiganauto.com,2025-08-10,ds.lead@michiganauto.com,JNL-325197,False,2024,Q1
FAR-003662,2024-02,CC-2002,Tooling & Fixtures,GL-5003,Tooling,Flint Plant,222505.21,327592.13,105086.92,47.23,exec.admin@michiganauto.com,2025-10-03,maint.mgr@michiganauto.com,JNL-712617,False,2024,Q3
FAR-003663,2024-03,CC-1005,Quality Control,GL-4002,Indirect Labour,Flint Plant,221057.59,170194.76,-50862.83,-23.01,analyst1@michiganauto.com,2025-06-01,ds.lead@michiganauto.com,JNL-716116,False,2024,Q4
FAR-003664,2024-09,CC-3002,IT Operations,GL-4003,Contractor Cost,Lansing Plant,52129.1,39258.35,-12870.75,-24.69,finance@michiganauto.com,2025-06-23,maint.mgr@michiganauto.com,JNL-708933,True,2024,Q1
FAR-003665,2024-03,CC-1002,Welding Dept,GL-4002,Indirect Labour,Flint Plant,159365.48,167258.25,7892.77,4.95,exec.admin@michiganauto.com,2026-01-26,ds.lead@michiganauto.com,JNL-241749,False,2024,Q4
FAR-003666,2024-11,CC-1002,Welding Dept,GL-6001,Maintenance Parts,Lansing Plant,96592.52,104442.99,7850.47,8.13,finance@michiganauto.com,2025-12-15,ops.lead@michiganauto.com,JNL-185050,False,2024,Q3
FAR-003667,2024-06,CC-3002,IT Operations,GL-7001,Overhead Allocation,Lansing Plant,175970.77,109791.65,-66179.12,-37.61,analyst2@michiganauto.com,2026-04-03,ds.lead@michiganauto.com,JNL-579197,True,2024,Q2
FAR-003668,2024-05,CC-2001,Maintenance Eng,GL-5004,Energy,Detroit Plant,13316.57,10344.19,-2972.38,-22.32,analyst2@michiganauto.com,2025-08-11,john.smith@michiganauto.com,JNL-280505,False,2024,Q1
FAR-003669,2024-07,CC-1001,Stamping Dept,GL-5001,Raw Materials,Lansing Plant,121487.81,92767.72,-28720.09,-23.64,finance@michiganauto.com,2025-06-05,ops.lead@michiganauto.com,JNL-220350,False,2024,Q4
FAR-003670,2024-01,CC-1005,Quality Control,GL-5003,Tooling,Lansing Plant,51794.9,74980.62,23185.72,44.76,analyst2@michiganauto.com,2025-08-19,maint.mgr@michiganauto.com,JNL-491370,False,2024,Q1
FAR-003671,2024-09,CC-2003,HSE & Compliance,GL-4002,Indirect Labour,Flint Plant,220697.09,279607.8,58910.71,26.69,finance@michiganauto.com,2025-07-29,ds.lead@michiganauto.com,JNL-330920,False,2024,Q2
FAR-003672,2024-03,CC-2001,Maintenance Eng,GL-5004,Energy,Flint Plant,181674.99,223443.35,41768.36,22.99,analyst2@michiganauto.com,2025-12-31,john.smith@michiganauto.com,JNL-461953,True,2024,Q2
FAR-003673,2024-08,CC-3001,Finance & Admin,GL-6002,External Repairs,Flint Plant,75487.36,60679.9,-14807.46,-19.62,finance@michiganauto.com,2026-03-20,ds.lead@michiganauto.com,JNL-496320,False,2024,Q4
FAR-003674,2024-05,CC-2002,Tooling & Fixtures,GL-4001,Direct Labour,Flint Plant,66196.85,42893.26,-23303.59,-35.2,analyst1@michiganauto.com,2025-09-01,ds.lead@michiganauto.com,JNL-898433,False,2024,Q2
FAR-003675,2024-02,CC-3002,IT Operations,GL-5002,Consumables,Detroit Plant,224388.32,194675.75,-29712.57,-13.24,analyst1@michiganauto.com,2025-06-27,ops.lead@michiganauto.com,JNL-836901,False,2024,Q2
FAR-003676,2024-03,CC-1004,Assembly Dept,GL-4003,Contractor Cost,Detroit Plant,113393.18,131068.31,17675.13,15.59,exec.admin@michiganauto.com,2025-12-22,ds.lead@michiganauto.com,JNL-166862,False,2024,Q1
FAR-003677,2024-08,CC-2002,Tooling & Fixtures,GL-5002,Consumables,Detroit Plant,55154.27,48914.6,-6239.67,-11.31,finance@michiganauto.com,2025-11-14,john.smith@michiganauto.com,JNL-387856,False,2024,Q2
FAR-003678,2024-10,CC-3001,Finance & Admin,GL-6001,Maintenance Parts,Detroit Plant,32096.52,35490.81,3394.29,10.58,analyst1@michiganauto.com,2025-11-16,ops.lead@michiganauto.com,JNL-743295,False,2024,Q3
FAR-003679,2024-01,CC-2002,Tooling & Fixtures,GL-6002,External Repairs,Detroit Plant,48776.91,38889.29,-9887.62,-20.27,finance@michiganauto.com,2026-05-15,maint.mgr@michiganauto.com,JNL-680919,False,2024,Q1
FAR-003680,2024-01,CC-1004,Assembly Dept,GL-5001,Raw Materials,Detroit Plant,140099.97,99003.95,-41096.02,-29.33,analyst2@michiganauto.com,2025-11-09,ds.lead@michiganauto.com,JNL-213631,False,2024,Q1
FAR-003681,2024-07,CC-1004,Assembly Dept,GL-5001,Raw Materials,Flint Plant,5030.99,5763.86,732.87,14.57,exec.admin@michiganauto.com,2025-09-04,ds.lead@michiganauto.com,JNL-905344,False,2024,Q3
FAR-003682,2024-08,CC-1004,Assembly Dept,GL-5002,Consumables,Lansing Plant,149216.3,204248.45,55032.15,36.88,analyst1@michiganauto.com,2026-04-08,maint.mgr@michiganauto.com,JNL-230462,False,2024,Q1
FAR-003683,2024-01,CC-1002,Welding Dept,GL-5004,Energy,Lansing Plant,133809.79,93342.99,-40466.8,-30.24,analyst2@michiganauto.com,2025-10-11,john.smith@michiganauto.com,JNL-157970,False,2024,Q4
FAR-003684,2024-04,CC-1001,Stamping Dept,GL-4003,Contractor Cost,Flint Plant,212949.55,243530.84,30581.29,14.36,finance@michiganauto.com,2025-11-19,ds.lead@michiganauto.com,JNL-128973,False,2024,Q3
FAR-003685,2024-02,CC-1003,Paint Shop,GL-6001,Maintenance Parts,Detroit Plant,81022.97,120838.74,39815.77,49.14,analyst1@michiganauto.com,2025-11-07,john.smith@michiganauto.com,JNL-693330,False,2024,Q2
FAR-003686,2024-08,CC-1004,Assembly Dept,GL-6001,Maintenance Parts,Lansing Plant,130675.79,138389.76,7713.97,5.9,analyst2@michiganauto.com,2026-01-24,john.smith@michiganauto.com,JNL-834073,False,2024,Q3
FAR-003687,2024-01,CC-1004,Assembly Dept,GL-4001,Direct Labour,Detroit Plant,22684.95,33372.9,10687.95,47.11,exec.admin@michiganauto.com,2026-03-20,maint.mgr@michiganauto.com,JNL-180733,False,2024,Q1
FAR-003688,2024-12,CC-1005,Quality Control,GL-4003,Contractor Cost,Lansing Plant,97536.61,59227.36,-38309.25,-39.28,exec.admin@michiganauto.com,2025-12-04,john.smith@michiganauto.com,JNL-687204,False,2024,Q4
FAR-003689,2024-10,CC-2002,Tooling & Fixtures,GL-6001,Maintenance Parts,Lansing Plant,131989.84,92601.71,-39388.13,-29.84,exec.admin@michiganauto.com,2025-06-17,maint.mgr@michiganauto.com,JNL-555793,False,2024,Q1
FAR-003690,2024-04,CC-1003,Paint Shop,GL-6002,External Repairs,Lansing Plant,172157.97,246426.16,74268.19,43.14,exec.admin@michiganauto.com,2025-12-13,ops.lead@michiganauto.com,JNL-598758,False,2024,Q2
FAR-003691,2024-07,CC-3001,Finance & Admin,GL-5002,Consumables,Lansing Plant,125745.28,152864.62,27119.34,21.57,analyst2@michiganauto.com,2025-08-15,ds.lead@michiganauto.com,JNL-590513,False,2024,Q4
FAR-003692,2024-10,CC-1005,Quality Control,GL-4003,Contractor Cost,Flint Plant,43621.6,62995.82,19374.22,44.41,finance@michiganauto.com,2025-10-13,ops.lead@michiganauto.com,JNL-682968,False,2024,Q1
FAR-003693,2024-12,CC-2001,Maintenance Eng,GL-4001,Direct Labour,Flint Plant,31619.3,39671.88,8052.58,25.47,analyst2@michiganauto.com,2025-09-29,ds.lead@michiganauto.com,JNL-537386,False,2024,Q4
FAR-003694,2024-12,CC-1003,Paint Shop,GL-4003,Contractor Cost,Detroit Plant,12282.05,13565.34,1283.29,10.45,analyst1@michiganauto.com,2026-03-18,ds.lead@michiganauto.com,JNL-964075,False,2024,Q3
FAR-003695,2024-07,CC-1001,Stamping Dept,GL-4001,Direct Labour,Lansing Plant,247209.18,211405.35,-35803.83,-14.48,analyst1@michiganauto.com,2026-02-15,john.smith@michiganauto.com,JNL-304756,False,2024,Q3
FAR-003696,2024-12,CC-1005,Quality Control,GL-4003,Contractor Cost,Detroit Plant,188021.9,152669.96,-35351.94,-18.8,exec.admin@michiganauto.com,2025-08-13,ds.lead@michiganauto.com,JNL-800778,False,2024,Q3
FAR-003697,2024-06,CC-2001,Maintenance Eng,GL-5004,Energy,Lansing Plant,65702.54,41442.34,-24260.2,-36.92,finance@michiganauto.com,2025-07-04,john.smith@michiganauto.com,JNL-498128,False,2024,Q4
FAR-003698,2024-10,CC-1004,Assembly Dept,GL-4003,Contractor Cost,Detroit Plant,102051.21,64675.48,-37375.73,-36.62,finance@michiganauto.com,2025-12-13,ds.lead@michiganauto.com,JNL-358175,False,2024,Q3
FAR-003699,2024-07,CC-1003,Paint Shop,GL-6001,Maintenance Parts,Flint Plant,204361.13,260712.79,56351.66,27.57,analyst2@michiganauto.com,2026-01-07,ops.lead@michiganauto.com,JNL-202684,False,2024,Q1
FAR-003700,2024-09,CC-2003,HSE & Compliance,GL-7001,Overhead Allocation,Lansing Plant,131266.28,164806.04,33539.76,25.55,exec.admin@michiganauto.com,2025-08-09,john.smith@michiganauto.com,JNL-193121,False,2024,Q2
FAR-003701,2024-03,CC-3002,IT Operations,GL-6001,Maintenance Parts,Lansing Plant,187081.66,219795.57,32713.91,17.49,analyst2@michiganauto.com,2025-08-24,ds.lead@michiganauto.com,JNL-813567,True,2024,Q1
FAR-003702,2024-08,CC-2002,Tooling & Fixtures,GL-4002,Indirect Labour,Flint Plant,182057.95,131949.96,-50107.99,-27.52,analyst1@michiganauto.com,2025-12-10,ops.lead@michiganauto.com,JNL-723492,False,2024,Q2
FAR-003703,2024-01,CC-1002,Welding Dept,GL-6002,External Repairs,Detroit Plant,94620.09,126867.45,32247.36,34.08,analyst2@michiganauto.com,2025-07-15,john.smith@michiganauto.com,JNL-379163,False,2024,Q3
FAR-003704,2024-09,CC-3001,Finance & Admin,GL-4003,Contractor Cost,Detroit Plant,24693.49,20091.88,-4601.61,-18.63,exec.admin@michiganauto.com,2025-10-06,ops.lead@michiganauto.com,JNL-593920,False,2024,Q2
FAR-003705,2024-07,CC-2001,Maintenance Eng,GL-7001,Overhead Allocation,Lansing Plant,181542.18,209153.17,27610.99,15.21,analyst2@michiganauto.com,2026-01-22,maint.mgr@michiganauto.com,JNL-767318,False,2024,Q2
FAR-003706,2024-10,CC-1002,Welding Dept,GL-4003,Contractor Cost,Flint Plant,109019.66,106501.5,-2518.16,-2.31,finance@michiganauto.com,2026-01-14,ds.lead@michiganauto.com,JNL-142604,False,2024,Q3
FAR-003707,2024-01,CC-3001,Finance & Admin,GL-5001,Raw Materials,Detroit Plant,12669.03,17451.22,4782.19,37.75,exec.admin@michiganauto.com,2026-01-03,john.smith@michiganauto.com,JNL-105201,False,2024,Q1
FAR-003708,2024-08,CC-1004,Assembly Dept,GL-4001,Direct Labour,Lansing Plant,118758.08,87163.52,-31594.56,-26.6,analyst1@michiganauto.com,2026-01-10,john.smith@michiganauto.com,JNL-756367,False,2024,Q4
FAR-003709,2024-09,CC-1003,Paint Shop,GL-4003,Contractor Cost,Detroit Plant,143214.13,207020.99,63806.86,44.55,analyst2@michiganauto.com,2026-03-30,ops.lead@michiganauto.com,JNL-237463,False,2024,Q3
FAR-003710,2024-04,CC-2001,Maintenance Eng,GL-7001,Overhead Allocation,Detroit Plant,87632.82,95491.67,7858.85,8.97,finance@michiganauto.com,2025-06-20,john.smith@michiganauto.com,JNL-328867,False,2024,Q2
FAR-003711,2024-01,CC-1003,Paint Shop,GL-4002,Indirect Labour,Lansing Plant,60849.12,57047.55,-3801.57,-6.25,analyst1@michiganauto.com,2025-08-05,ds.lead@michiganauto.com,JNL-299698,False,2024,Q1
FAR-003712,2024-08,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Flint Plant,70774.86,84632.58,13857.72,19.58,finance@michiganauto.com,2026-04-04,ds.lead@michiganauto.com,JNL-509930,True,2024,Q2
FAR-003713,2024-11,CC-3002,IT Operations,GL-4002,Indirect Labour,Detroit Plant,87250.68,108437.1,21186.42,24.28,analyst1@michiganauto.com,2026-02-28,john.smith@michiganauto.com,JNL-558201,True,2024,Q3
FAR-003714,2024-02,CC-2001,Maintenance Eng,GL-4001,Direct Labour,Flint Plant,77231.2,95587.75,18356.55,23.77,finance@michiganauto.com,2025-07-05,ops.lead@michiganauto.com,JNL-740330,False,2024,Q3
FAR-003715,2024-02,CC-2002,Tooling & Fixtures,GL-6002,External Repairs,Flint Plant,245994.65,228379.45,-17615.2,-7.16,exec.admin@michiganauto.com,2025-09-11,maint.mgr@michiganauto.com,JNL-867911,False,2024,Q4
FAR-003716,2024-07,CC-1004,Assembly Dept,GL-5002,Consumables,Flint Plant,144371.56,213939.85,69568.29,48.19,exec.admin@michiganauto.com,2025-11-10,ds.lead@michiganauto.com,JNL-193370,False,2024,Q4
FAR-003717,2024-06,CC-3002,IT Operations,GL-5001,Raw Materials,Lansing Plant,144000.11,198885.4,54885.29,38.11,exec.admin@michiganauto.com,2026-02-11,ds.lead@michiganauto.com,JNL-467251,False,2024,Q2
FAR-003718,2024-11,CC-3002,IT Operations,GL-5002,Consumables,Lansing Plant,187413.22,122289.32,-65123.9,-34.75,exec.admin@michiganauto.com,2025-06-09,john.smith@michiganauto.com,JNL-998561,False,2024,Q2
FAR-003719,2024-07,CC-1002,Welding Dept,GL-5004,Energy,Flint Plant,51798.96,74192.95,22393.99,43.23,finance@michiganauto.com,2025-06-27,john.smith@michiganauto.com,JNL-451201,False,2024,Q4
FAR-003720,2024-08,CC-1003,Paint Shop,GL-4001,Direct Labour,Lansing Plant,17979.89,12201.57,-5778.32,-32.14,analyst1@michiganauto.com,2026-05-02,ops.lead@michiganauto.com,JNL-621698,False,2024,Q3
FAR-003721,2024-05,CC-1004,Assembly Dept,GL-7001,Overhead Allocation,Flint Plant,241866.83,180145.09,-61721.74,-25.52,exec.admin@michiganauto.com,2025-06-25,john.smith@michiganauto.com,JNL-534881,False,2024,Q1
FAR-003722,2024-07,CC-3001,Finance & Admin,GL-6001,Maintenance Parts,Detroit Plant,106789.37,99557.1,-7232.27,-6.77,exec.admin@michiganauto.com,2025-08-13,maint.mgr@michiganauto.com,JNL-836484,False,2024,Q2
FAR-003723,2024-09,CC-1005,Quality Control,GL-4001,Direct Labour,Flint Plant,231426.18,265375.19,33949.01,14.67,exec.admin@michiganauto.com,2025-11-15,john.smith@michiganauto.com,JNL-954134,False,2024,Q1
FAR-003724,2024-06,CC-1004,Assembly Dept,GL-5002,Consumables,Flint Plant,198855.56,209483.75,10628.19,5.34,finance@michiganauto.com,2025-10-29,ops.lead@michiganauto.com,JNL-763345,True,2024,Q4
FAR-003725,2024-12,CC-1001,Stamping Dept,GL-5004,Energy,Detroit Plant,52517.12,53724.43,1207.31,2.3,exec.admin@michiganauto.com,2025-11-19,maint.mgr@michiganauto.com,JNL-772913,False,2024,Q1
FAR-003726,2024-08,CC-2001,Maintenance Eng,GL-4001,Direct Labour,Lansing Plant,70286.05,48724.21,-21561.84,-30.68,finance@michiganauto.com,2025-07-19,ops.lead@michiganauto.com,JNL-519451,False,2024,Q4
FAR-003727,2024-09,CC-3001,Finance & Admin,GL-4001,Direct Labour,Lansing Plant,245737.52,269706.56,23969.04,9.75,analyst1@michiganauto.com,2026-01-17,ops.lead@michiganauto.com,JNL-890804,False,2024,Q2
FAR-003728,2024-12,CC-3001,Finance & Admin,GL-4002,Indirect Labour,Lansing Plant,136769.17,204101.05,67331.88,49.23,exec.admin@michiganauto.com,2025-07-10,ds.lead@michiganauto.com,JNL-782861,False,2024,Q3
FAR-003729,2024-10,CC-3001,Finance & Admin,GL-6001,Maintenance Parts,Detroit Plant,61693.98,61177.2,-516.78,-0.84,analyst2@michiganauto.com,2025-12-16,ds.lead@michiganauto.com,JNL-653416,True,2024,Q4
