kpi_id,date,shift,machine_id,machine_name,plant,planned_minutes,run_time_minutes,downtime_minutes,availability_pct,performance_pct,quality_pct,oee_pct,total_parts,good_parts,scrap_parts,theoretical_output,actual_output,energy_kwh
KPI-003683,2026-04-28,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,400,79,0.8337,0.7247,0.9558,0.5775,363,346,17,670,460,315.02
KPI-003684,2026-04-28,Night,MCH-013,Stamping Press 1,Flint Plant,480,471,8,0.9823,0.7414,0.9779,0.7122,566,553,13,433,341,118.93
KPI-003685,2026-04-27,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,352,127,0.7353,0.9273,0.9912,0.6758,386,382,4,411,641,272.7
KPI-003686,2026-04-27,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,447,32,0.9315,0.8572,0.9827,0.7847,552,542,10,640,430,285.94
KPI-003687,2026-04-27,Night,MCH-013,Stamping Press 1,Detroit Plant,480,399,80,0.8318,0.919,0.9966,0.7618,274,273,1,569,575,315.95
KPI-003688,2026-04-26,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,463,16,0.9664,0.7328,0.9524,0.6745,511,486,25,416,381,153.71
KPI-003689,2026-04-26,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,398,81,0.8294,0.9206,0.9516,0.7266,236,224,12,639,453,253.77
KPI-003690,2026-04-26,Night,MCH-013,Stamping Press 1,Detroit Plant,480,365,114,0.7607,0.9427,0.955,0.6848,466,445,21,554,416,306.85
KPI-003691,2026-04-25,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,359,120,0.7492,0.9623,0.9898,0.7136,534,528,6,532,428,168.61
KPI-003692,2026-04-25,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,401,78,0.8363,0.7764,0.9891,0.6422,384,379,5,486,482,259.11
KPI-003693,2026-04-25,Night,MCH-013,Stamping Press 1,Lansing Plant,480,366,113,0.7641,0.9592,0.9586,0.7026,418,400,18,649,621,256.75
KPI-003694,2026-04-24,Morning,MCH-013,Stamping Press 1,Flint Plant,480,417,62,0.8698,0.9264,0.9732,0.7842,261,254,7,572,579,113.09
KPI-003695,2026-04-24,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,427,52,0.8916,0.8729,0.9803,0.7629,491,481,10,649,511,101.06
KPI-003696,2026-04-24,Night,MCH-013,Stamping Press 1,Detroit Plant,480,438,41,0.9135,0.7779,0.9335,0.6634,590,550,40,616,369,141.13
KPI-003697,2026-04-23,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,472,7,0.9837,0.9171,0.9502,0.8572,523,496,27,637,439,99.65
KPI-003698,2026-04-23,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,469,10,0.9791,0.7223,0.9785,0.692,541,529,12,578,299,105.59
KPI-003699,2026-04-23,Night,MCH-013,Stamping Press 1,Lansing Plant,480,471,8,0.9822,0.8212,0.9323,0.752,485,452,33,678,390,263.26
KPI-003700,2026-04-22,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,383,96,0.7982,0.9672,0.9882,0.7629,470,464,6,446,659,209.82
KPI-003701,2026-04-22,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,465,14,0.9702,0.7531,0.948,0.6927,389,368,21,404,469,124.05
KPI-003702,2026-04-22,Night,MCH-013,Stamping Press 1,Detroit Plant,480,425,54,0.8859,0.829,0.9372,0.6883,364,341,23,542,580,270.81
KPI-003703,2026-04-21,Morning,MCH-013,Stamping Press 1,Flint Plant,480,428,51,0.8933,0.8268,0.9629,0.7112,368,354,14,428,509,224.43
KPI-003704,2026-04-21,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,356,123,0.7426,0.7518,0.9349,0.5219,251,234,17,552,430,243.98
KPI-003705,2026-04-21,Night,MCH-013,Stamping Press 1,Detroit Plant,480,455,24,0.949,0.7408,0.9602,0.675,432,414,18,419,416,238.74
KPI-003706,2026-04-20,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,400,79,0.835,0.7691,0.9386,0.6028,550,516,34,430,316,169.15
KPI-003707,2026-04-20,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,404,75,0.8437,0.9403,0.9797,0.7772,298,291,7,574,479,317.99
KPI-003708,2026-04-20,Night,MCH-013,Stamping Press 1,Flint Plant,480,439,40,0.9151,0.8228,0.9849,0.7416,372,366,6,694,387,127.81
KPI-003709,2026-04-19,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,357,122,0.7458,0.9465,0.9857,0.6958,445,438,7,529,513,311.16
KPI-003710,2026-04-19,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,444,35,0.925,0.9233,0.9792,0.8363,571,559,12,598,408,129.58
KPI-003711,2026-04-19,Night,MCH-013,Stamping Press 1,Lansing Plant,480,347,132,0.7241,0.9508,0.9792,0.6742,487,476,11,400,660,184.01
KPI-003712,2026-04-18,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,425,54,0.8862,0.8595,0.9772,0.7443,549,536,13,625,373,125.03
KPI-003713,2026-04-18,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,447,32,0.9322,0.9661,0.9765,0.8794,349,340,9,486,658,162.75
KPI-003714,2026-04-18,Night,MCH-013,Stamping Press 1,Lansing Plant,480,401,78,0.8367,0.7848,0.9223,0.6056,498,459,39,534,324,198.57
KPI-003715,2026-04-17,Morning,MCH-013,Stamping Press 1,Flint Plant,480,381,98,0.7951,0.9669,0.9884,0.7599,592,585,7,435,517,154.17
KPI-003716,2026-04-17,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,437,42,0.9111,0.9332,0.9262,0.7875,392,363,29,505,568,213.9
KPI-003717,2026-04-17,Night,MCH-013,Stamping Press 1,Flint Plant,480,357,122,0.7448,0.9552,0.9652,0.6867,333,321,12,437,423,306.03
KPI-003718,2026-04-16,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,456,23,0.9505,0.856,0.9479,0.7712,359,340,19,448,474,187.22
KPI-003719,2026-04-16,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,375,104,0.7818,0.7812,0.9942,0.6072,316,314,2,660,512,112.09
KPI-003720,2026-04-16,Night,MCH-013,Stamping Press 1,Lansing Plant,480,399,80,0.8328,0.7539,0.9907,0.622,307,304,3,668,422,121.54
KPI-003721,2026-04-15,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,466,13,0.9724,0.7275,0.9301,0.658,354,329,25,520,479,230.65
KPI-003722,2026-04-15,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,413,66,0.8622,0.8714,0.9679,0.7272,509,492,17,669,499,150.5
KPI-003723,2026-04-15,Night,MCH-013,Stamping Press 1,Flint Plant,480,388,91,0.809,0.7749,0.9783,0.6133,585,572,13,586,495,226.94
KPI-003724,2026-04-14,Morning,MCH-013,Stamping Press 1,Flint Plant,480,424,55,0.8846,0.7911,0.9338,0.6535,522,487,35,457,450,293.46
KPI-003725,2026-04-14,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,380,99,0.7927,0.882,0.9374,0.6554,394,369,25,692,395,107.86
KPI-003726,2026-04-14,Night,MCH-013,Stamping Press 1,Detroit Plant,480,472,7,0.9834,0.7344,0.9873,0.713,352,347,5,612,347,312.03
KPI-003727,2026-04-13,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,392,87,0.8175,0.7759,0.9423,0.5977,213,200,13,412,470,185.72
KPI-003728,2026-04-13,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,383,96,0.7985,0.7225,0.9478,0.5468,432,409,23,602,404,269.5
KPI-003729,2026-04-13,Night,MCH-013,Stamping Press 1,Detroit Plant,480,341,138,0.7121,0.7759,0.925,0.5111,314,290,24,647,321,266.36
KPI-003730,2026-04-12,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,380,99,0.7934,0.956,0.9729,0.7379,370,359,11,624,643,252.97
KPI-003731,2026-04-12,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,428,51,0.8934,0.8531,0.9399,0.7164,477,448,29,546,342,275.88
KPI-003732,2026-04-12,Night,MCH-013,Stamping Press 1,Detroit Plant,480,449,30,0.9358,0.9489,0.9872,0.8766,380,375,5,672,627,243.54
KPI-003733,2026-04-11,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,411,68,0.8583,0.8074,0.9937,0.6886,553,549,4,448,328,114.65
KPI-003734,2026-04-11,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,454,25,0.9462,0.7742,0.9729,0.7127,232,225,7,659,427,177.02
KPI-003735,2026-04-11,Night,MCH-013,Stamping Press 1,Detroit Plant,480,443,36,0.9238,0.8973,0.9256,0.7673,583,539,44,601,528,148.59
KPI-003736,2026-04-10,Morning,MCH-013,Stamping Press 1,Flint Plant,480,444,35,0.9255,0.758,0.9712,0.6813,341,331,10,531,335,167.41
KPI-003737,2026-04-10,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,453,26,0.9454,0.8215,0.948,0.7363,578,547,31,601,350,104.9
KPI-003738,2026-04-10,Night,MCH-013,Stamping Press 1,Lansing Plant,480,340,139,0.7094,0.8107,0.9787,0.5629,482,471,11,679,445,107.67
KPI-003739,2026-04-09,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,406,73,0.8477,0.7496,0.9745,0.6192,373,363,10,432,418,310.84
KPI-003740,2026-04-09,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,395,84,0.8245,0.8259,0.9819,0.6686,594,583,11,517,577,299.97
KPI-003741,2026-04-09,Night,MCH-013,Stamping Press 1,Lansing Plant,480,448,31,0.9352,0.8428,0.9893,0.7798,404,399,5,610,374,135.99
KPI-003742,2026-04-08,Morning,MCH-013,Stamping Press 1,Flint Plant,480,340,139,0.7102,0.8542,0.9521,0.5776,431,410,21,580,590,118.04
KPI-003743,2026-04-08,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,471,8,0.9824,0.9512,0.9218,0.8614,366,337,29,639,496,227.68
KPI-003744,2026-04-08,Night,MCH-013,Stamping Press 1,Detroit Plant,480,406,73,0.8474,0.9097,0.9525,0.7343,490,466,24,519,607,100.89
KPI-003745,2026-04-07,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,345,134,0.7203,0.7472,0.9541,0.5135,397,378,19,680,432,91.56
KPI-003746,2026-04-07,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,363,116,0.758,0.9462,0.9475,0.6796,479,453,26,689,557,273.42
KPI-003747,2026-04-07,Night,MCH-013,Stamping Press 1,Flint Plant,480,351,128,0.7327,0.8266,0.992,0.6008,407,403,4,454,433,226.52
KPI-003748,2026-04-06,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,363,116,0.758,0.7669,0.9456,0.5497,429,405,24,611,467,295.26
KPI-003749,2026-04-06,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,415,64,0.8646,0.8724,0.9949,0.7504,505,502,3,632,600,177.27
KPI-003750,2026-04-06,Night,MCH-013,Stamping Press 1,Detroit Plant,480,387,92,0.8067,0.8733,0.9385,0.6612,396,371,25,456,391,235.58
KPI-003751,2026-04-05,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,388,91,0.8087,0.9306,0.9584,0.7213,494,473,21,565,549,119.62
KPI-003752,2026-04-05,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,375,104,0.7827,0.8435,0.933,0.616,312,291,21,426,520,151.96
KPI-003753,2026-04-05,Night,MCH-013,Stamping Press 1,Lansing Plant,480,468,11,0.9769,0.8834,0.9484,0.8185,333,315,18,478,467,154.84
KPI-003754,2026-04-04,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,433,46,0.9023,0.7603,0.9234,0.6335,336,310,26,555,307,100.06
KPI-003755,2026-04-04,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,375,104,0.7826,0.763,0.948,0.5661,534,506,28,560,324,170.51
KPI-003756,2026-04-04,Night,MCH-013,Stamping Press 1,Lansing Plant,480,349,130,0.7285,0.8107,0.9876,0.5833,495,488,7,511,500,170.67
KPI-003757,2026-04-03,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,366,113,0.7644,0.7562,0.9633,0.5568,404,389,15,489,477,314.28
KPI-003758,2026-04-03,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,360,119,0.7511,0.9226,0.9865,0.6836,428,422,6,518,403,188.82
KPI-003759,2026-04-03,Night,MCH-013,Stamping Press 1,Flint Plant,480,448,31,0.9336,0.7214,0.9272,0.6245,302,280,22,446,393,187.56
KPI-003760,2026-04-02,Morning,MCH-013,Stamping Press 1,Flint Plant,480,370,109,0.7717,0.8366,0.9526,0.615,414,394,20,448,391,246.61
KPI-003761,2026-04-02,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,449,30,0.9362,0.7923,0.9834,0.7294,333,327,6,439,501,220.75
KPI-003762,2026-04-02,Night,MCH-013,Stamping Press 1,Lansing Plant,480,469,10,0.9782,0.8609,0.9724,0.8189,408,396,12,639,424,199.44
KPI-003763,2026-04-01,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,338,141,0.706,0.9178,0.9807,0.6355,552,541,11,666,542,147.15
KPI-003764,2026-04-01,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,398,81,0.8312,0.8186,0.9533,0.6486,484,461,23,683,418,186.21
KPI-003765,2026-04-01,Night,MCH-013,Stamping Press 1,Detroit Plant,480,457,22,0.9523,0.8557,0.9695,0.79,331,320,11,466,460,301.6
KPI-003766,2026-03-31,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,444,35,0.926,0.764,0.9464,0.6695,460,435,25,635,385,274.77
KPI-003767,2026-03-31,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,421,58,0.8775,0.9218,0.9518,0.7699,467,444,23,594,468,174.35
KPI-003768,2026-03-31,Night,MCH-013,Stamping Press 1,Detroit Plant,480,373,106,0.7789,0.7357,0.9848,0.5643,326,321,5,575,404,233.86
KPI-003769,2026-03-30,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,459,20,0.957,0.8181,0.9516,0.745,384,365,19,522,545,282.31
KPI-003770,2026-03-30,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,346,133,0.722,0.9645,0.9554,0.6653,583,556,27,496,658,146.67
KPI-003771,2026-03-30,Night,MCH-013,Stamping Press 1,Detroit Plant,480,438,41,0.9136,0.7993,0.9931,0.7252,360,357,3,447,435,290.8
KPI-003772,2026-03-29,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,355,124,0.7397,0.7316,0.9759,0.5281,379,369,10,512,305,215.6
KPI-003773,2026-03-29,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,471,8,0.9823,0.7486,0.9411,0.692,280,263,17,445,410,235.5
KPI-003774,2026-03-29,Night,MCH-013,Stamping Press 1,Lansing Plant,480,404,75,0.8432,0.7969,0.9734,0.6541,454,441,13,693,419,187.31
KPI-003775,2026-03-28,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,338,141,0.7052,0.8353,0.9831,0.5791,301,295,6,489,552,303.36
KPI-003776,2026-03-28,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,382,97,0.7963,0.9402,0.9803,0.7339,415,406,9,643,395,313.63
KPI-003777,2026-03-28,Night,MCH-013,Stamping Press 1,Flint Plant,480,359,120,0.7489,0.8942,0.9358,0.6267,488,456,32,627,588,313.23
KPI-003778,2026-03-27,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,433,46,0.9022,0.7955,0.9968,0.7154,468,466,2,600,424,170.9
KPI-003779,2026-03-27,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,385,94,0.803,0.8722,0.9778,0.6848,259,253,6,429,485,151.03
KPI-003780,2026-03-27,Night,MCH-013,Stamping Press 1,Lansing Plant,480,390,89,0.8135,0.9643,0.9383,0.7361,352,330,22,681,405,102.67
KPI-003781,2026-03-26,Morning,MCH-013,Stamping Press 1,Flint Plant,480,446,33,0.9295,0.9141,0.9704,0.8245,200,194,6,598,369,196.02
KPI-003782,2026-03-26,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,347,132,0.724,0.9619,0.954,0.6644,362,345,17,432,411,279.06
KPI-003783,2026-03-26,Night,MCH-013,Stamping Press 1,Flint Plant,480,454,25,0.9469,0.7526,0.9607,0.6846,395,379,16,449,501,170.24
KPI-003784,2026-03-25,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,366,113,0.763,0.8537,0.9441,0.615,600,566,34,470,530,182.16
KPI-003785,2026-03-25,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,471,8,0.9827,0.7987,0.948,0.7441,293,277,16,654,321,107.6
KPI-003786,2026-03-25,Night,MCH-013,Stamping Press 1,Flint Plant,480,432,47,0.9009,0.7803,0.9649,0.6783,473,456,17,432,492,304.53
KPI-003787,2026-03-24,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,345,134,0.7205,0.9527,0.9295,0.638,568,527,41,650,663,233.68
KPI-003788,2026-03-24,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,440,39,0.9185,0.7858,0.922,0.6655,570,525,45,444,518,96.73
KPI-003789,2026-03-24,Night,MCH-013,Stamping Press 1,Detroit Plant,480,408,71,0.8512,0.7283,0.9299,0.5765,571,530,41,573,373,233.08
KPI-003790,2026-03-23,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,394,85,0.8222,0.8462,0.9353,0.6507,503,470,33,542,479,277.97
KPI-003791,2026-03-23,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,392,87,0.8178,0.9541,0.9708,0.7575,335,325,10,537,457,179.15
KPI-003792,2026-03-23,Night,MCH-013,Stamping Press 1,Detroit Plant,480,466,13,0.9718,0.8348,0.9435,0.7654,263,248,15,428,377,249.76
KPI-003793,2026-03-22,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,413,66,0.8617,0.7206,0.9842,0.6111,554,545,9,512,324,163.79
KPI-003794,2026-03-22,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,359,120,0.7486,0.9023,0.9308,0.6287,428,398,30,400,499,119.52
KPI-003795,2026-03-22,Night,MCH-013,Stamping Press 1,Lansing Plant,480,408,71,0.851,0.8499,0.9224,0.6671,459,423,36,656,477,294.51
KPI-003796,2026-03-21,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,356,123,0.7427,0.8301,0.9965,0.6144,202,201,1,539,533,309.03
KPI-003797,2026-03-21,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,459,20,0.9565,0.7942,0.9581,0.7278,391,374,17,599,366,181.94
KPI-003798,2026-03-21,Night,MCH-013,Stamping Press 1,Detroit Plant,480,428,51,0.8922,0.8411,0.9337,0.7007,400,373,27,594,428,118.73
KPI-003799,2026-03-20,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,383,96,0.7986,0.76,0.9477,0.5752,350,331,19,665,342,125.93
KPI-003800,2026-03-20,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,375,104,0.7826,0.8212,0.9259,0.595,507,469,38,458,481,171.85
KPI-003801,2026-03-20,Night,MCH-013,Stamping Press 1,Flint Plant,480,403,76,0.84,0.7368,0.9464,0.5857,334,316,18,490,355,319.5
KPI-003802,2026-03-19,Morning,MCH-013,Stamping Press 1,Flint Plant,480,409,70,0.8539,0.8325,0.9798,0.6965,328,321,7,458,439,153.7
KPI-003803,2026-03-19,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,369,110,0.7696,0.84,0.9226,0.5964,228,210,18,451,500,290.63
KPI-003804,2026-03-19,Night,MCH-013,Stamping Press 1,Lansing Plant,480,438,41,0.9142,0.9511,0.9807,0.8527,243,238,5,412,564,213.27
KPI-003805,2026-03-18,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,430,49,0.8975,0.8062,0.948,0.6859,598,566,32,613,430,301.04
KPI-003806,2026-03-18,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,438,41,0.9128,0.9398,0.9724,0.8342,320,311,9,573,564,279.47
KPI-003807,2026-03-18,Night,MCH-013,Stamping Press 1,Lansing Plant,480,398,81,0.8293,0.8028,0.9308,0.6197,446,415,31,612,330,94.76
KPI-003808,2026-03-17,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,428,51,0.8928,0.8016,0.9929,0.7106,328,325,3,455,457,85.32
KPI-003809,2026-03-17,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,365,114,0.7605,0.8012,0.9864,0.601,585,577,8,687,355,88.76
KPI-003810,2026-03-17,Night,MCH-013,Stamping Press 1,Lansing Plant,480,381,98,0.7947,0.9415,0.9692,0.7252,471,456,15,472,650,154.5
KPI-003811,2026-03-16,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,356,123,0.7421,0.7345,0.9384,0.5115,403,378,25,565,469,172.24
KPI-003812,2026-03-16,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,461,18,0.9612,0.9064,0.9301,0.8103,344,319,25,562,553,234.46
KPI-003813,2026-03-16,Night,MCH-013,Stamping Press 1,Lansing Plant,480,469,10,0.9772,0.8554,0.9656,0.8071,576,556,20,519,402,227.73
KPI-003814,2026-03-15,Morning,MCH-013,Stamping Press 1,Flint Plant,480,368,111,0.7683,0.8572,0.9734,0.6411,470,457,13,455,426,222.63
KPI-003815,2026-03-15,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,455,24,0.9488,0.7725,0.9203,0.6745,228,209,19,461,440,93.26
KPI-003816,2026-03-15,Night,MCH-013,Stamping Press 1,Flint Plant,480,342,137,0.7127,0.7803,0.9596,0.5337,255,244,11,431,487,133.69
KPI-003817,2026-03-14,Morning,MCH-013,Stamping Press 1,Flint Plant,480,458,21,0.9562,0.8483,0.9553,0.7749,236,225,11,429,561,144.36
KPI-003818,2026-03-14,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,398,81,0.8303,0.7234,0.9315,0.5595,540,503,37,400,497,101.58
KPI-003819,2026-03-14,Night,MCH-013,Stamping Press 1,Lansing Plant,480,466,13,0.9718,0.8018,0.935,0.7285,442,413,29,584,369,300.29
KPI-003820,2026-03-13,Morning,MCH-013,Stamping Press 1,Flint Plant,480,378,102,0.7875,0.8207,0.9768,0.6313,313,305,8,699,549,250.27
KPI-003821,2026-03-13,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,436,43,0.9085,0.7896,0.9341,0.6701,571,533,38,530,369,292.8
KPI-003822,2026-03-13,Night,MCH-013,Stamping Press 1,Detroit Plant,480,444,35,0.9269,0.8214,0.9523,0.725,395,376,19,667,370,242.58
KPI-003823,2026-03-12,Morning,MCH-013,Stamping Press 1,Flint Plant,480,383,96,0.7992,0.9162,0.95,0.6956,389,369,20,669,404,215.41
KPI-003824,2026-03-12,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,395,84,0.8249,0.8156,0.9723,0.6542,472,458,14,424,559,298.17
KPI-003825,2026-03-12,Night,MCH-013,Stamping Press 1,Flint Plant,480,353,126,0.7364,0.9518,0.9271,0.6498,496,459,37,559,512,226.8
KPI-003826,2026-03-11,Morning,MCH-013,Stamping Press 1,Flint Plant,480,427,52,0.8904,0.8356,0.9331,0.6942,333,310,23,633,381,146.24
KPI-003827,2026-03-11,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,471,8,0.9826,0.8572,0.9698,0.8168,337,326,11,573,528,158.44
KPI-003828,2026-03-11,Night,MCH-013,Stamping Press 1,Flint Plant,480,468,11,0.9757,0.7684,0.9911,0.7431,393,389,4,660,464,294.76
KPI-003829,2026-03-10,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,368,111,0.7671,0.9432,0.9262,0.6701,401,371,30,664,534,238.88
KPI-003830,2026-03-10,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,352,127,0.7349,0.938,0.9803,0.6758,450,441,9,406,503,93.84
KPI-003831,2026-03-10,Night,MCH-013,Stamping Press 1,Flint Plant,480,346,133,0.7211,0.953,0.9554,0.6566,388,370,18,460,473,197.74
KPI-003832,2026-03-09,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,380,99,0.7932,0.9073,0.9408,0.6771,314,295,19,645,469,200.49
KPI-003833,2026-03-09,Afternoon,MCH-013,Stamping Press 1,Flint Plant,480,352,127,0.7343,0.9514,0.9208,0.6433,315,290,25,434,429,188.17
KPI-003834,2026-03-09,Night,MCH-013,Stamping Press 1,Lansing Plant,480,340,139,0.7101,0.9202,0.9437,0.6166,567,535,32,694,587,192.19
KPI-003835,2026-03-08,Morning,MCH-013,Stamping Press 1,Flint Plant,480,344,135,0.7167,0.8643,0.9545,0.5913,399,380,19,599,470,142.24
KPI-003836,2026-03-08,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,459,20,0.9565,0.8253,0.9689,0.7648,316,306,10,487,502,112.09
KPI-003837,2026-03-08,Night,MCH-013,Stamping Press 1,Lansing Plant,480,340,139,0.7087,0.9085,0.968,0.6233,377,364,13,433,497,199.21
KPI-003838,2026-03-07,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,454,25,0.9465,0.7917,0.9488,0.711,269,255,14,434,366,270.75
KPI-003839,2026-03-07,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,375,104,0.7815,0.8361,0.9703,0.634,414,401,13,452,455,220.35
KPI-003840,2026-03-07,Night,MCH-013,Stamping Press 1,Flint Plant,480,370,109,0.7717,0.7347,0.9585,0.5434,254,243,11,496,326,153.44
KPI-003841,2026-03-06,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,354,125,0.739,0.8405,0.9288,0.5769,245,227,18,537,413,268.3
KPI-003842,2026-03-06,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,470,9,0.9801,0.7346,0.9594,0.6908,206,197,9,568,374,201.04
KPI-003843,2026-03-06,Night,MCH-013,Stamping Press 1,Flint Plant,480,377,102,0.7862,0.9188,0.9333,0.6742,266,248,18,571,586,149.01
KPI-003844,2026-03-05,Morning,MCH-013,Stamping Press 1,Flint Plant,480,385,94,0.8036,0.8184,0.9888,0.6503,343,339,4,571,344,198.92
KPI-003845,2026-03-05,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,342,137,0.7126,0.8189,0.9467,0.5524,344,325,19,512,499,107.1
KPI-003846,2026-03-05,Night,MCH-013,Stamping Press 1,Flint Plant,480,445,34,0.9279,0.945,0.9488,0.832,570,540,30,416,380,187.52
KPI-003847,2026-03-04,Morning,MCH-013,Stamping Press 1,Detroit Plant,480,405,74,0.8457,0.7298,0.9698,0.5986,259,251,8,474,344,266.04
KPI-003848,2026-03-04,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,470,9,0.9805,0.9204,0.9737,0.8787,232,225,7,529,423,163.73
KPI-003849,2026-03-04,Night,MCH-013,Stamping Press 1,Flint Plant,480,343,136,0.7153,0.8776,0.9439,0.5925,600,566,34,483,462,121.13
KPI-003850,2026-03-03,Morning,MCH-013,Stamping Press 1,Flint Plant,480,340,139,0.7088,0.7865,0.9636,0.5372,221,212,9,426,467,181.91
KPI-003851,2026-03-03,Afternoon,MCH-013,Stamping Press 1,Lansing Plant,480,341,138,0.7111,0.7504,0.9716,0.5185,286,277,9,593,401,277.03
KPI-003852,2026-03-03,Night,MCH-013,Stamping Press 1,Flint Plant,480,368,111,0.7685,0.8257,0.9869,0.6262,406,400,6,660,349,152.03
KPI-003853,2026-03-02,Morning,MCH-013,Stamping Press 1,Lansing Plant,480,393,86,0.8197,0.9547,0.933,0.7301,592,552,40,498,510,136.0
KPI-003854,2026-03-02,Afternoon,MCH-013,Stamping Press 1,Detroit Plant,480,466,13,0.9715,0.9135,0.9355,0.8302,352,329,23,519,446,182.09
